event_update_time;milemarker;event_update_type;event_id;classification;status
2024-06-06 21:31:17.913378-05:00;55.6;closed;370802;disabledVehicle;Closed
2024-06-06 20:41:16.093073-05:00;55.6;new;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 20:41:16.093073-05:00;55.6;update;370802;disabledVehicle;Active
2024-06-06 19:06:43.337489-05:00;59.6;closed;370712;abandonedVehicle;Closed
2024-06-06 13:28:49.877593-05:00;64.0;closed;370602;disabledVehicle;Closed
2024-06-06 13:13:21.641098-05:00;53.4;closed;370737;other;Closed
2024-06-06 13:10:35.722894-05:00;53.4;new;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 13:10:35.722894-05:00;53.4;update;370737;other;Active
2024-06-06 11:31:37.272590-05:00;59.6;closed;370709;incident;Closed
2024-06-06 09:24:42.795468-05:00;59.6;update;370712;abandonedVehicle;Unresolved
