event_update_time;milemarker;event_update_type;event_id;classification;status
2024-06-02 22:57:23.355120-05:00;62.0;closed;370183;disabledVehicle;Closed
2024-06-02 22:54:59.527127-05:00;59.0;closed;370161;disabledVehicle;Closed
2024-06-02 21:28:01.358757-05:00;58.6;closed;370159;incident;Closed
2024-06-02 21:28:01.358757-05:00;58.6;new;370159;incident;Closed
2024-06-02 21:28:01.358757-05:00;58.6;new;370159;incident;Closed
2024-06-02 20:58:55.614041-05:00;62.0;closed;370192;disabledVehicle;Closed
2024-06-02 20:58:55.614041-05:00;62.0;new;370192;disabledVehicle;Closed
2024-06-02 20:58:55.614041-05:00;62.0;new;370192;disabledVehicle;Closed
2024-06-02 19:50:49.042516-05:00;62.0;new;370192;disabledVehicle;Active
2024-06-02 19:50:49.042516-05:00;62.0;update;370192;disabledVehicle;Active
2024-06-02 19:50:49.042516-05:00;62.0;update;370192;disabledVehicle;Active
2024-06-02 19:50:49.042516-05:00;62.0;update;370192;disabledVehicle;Active
2024-06-02 19:50:49.042516-05:00;62.0;update;370192;disabledVehicle;Active
2024-06-02 19:50:49.042516-05:00;62.0;update;370192;disabledVehicle;Active
2024-06-02 19:50:49.042516-05:00;62.0;update;370192;disabledVehicle;Active
2024-06-02 19:50:49.042516-05:00;62.0;update;370192;disabledVehicle;Active
2024-06-02 19:46:56.650287-05:00;62.0;update;370183;disabledVehicle;Unresolved
2024-06-02 19:46:56.650287-05:00;62.0;update;370183;disabledVehicle;Unresolved
2024-06-02 19:46:56.650287-05:00;62.0;update;370183;disabledVehicle;Unresolved
2024-06-02 19:46:56.650287-05:00;62.0;update;370183;disabledVehicle;Unresolved
2024-06-02 19:46:56.650287-05:00;62.0;update;370183;disabledVehicle;Unresolved
2024-06-02 18:32:06.657937-05:00;62.0;new;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
2024-06-02 18:32:06.657937-05:00;62.0;update;370183;disabledVehicle;Active
