event_update_time;milemarker;event_update_type;event_id;classification;status
2023-09-03 18:04:29.717626-05:00;56.4;new;335296;other;Active
2023-09-03 17:12:23.474867-05:00;67.8;closed;335273;disabledVehicle;Closed
2023-09-03 14:57:37.690037-05:00;56.2;new;335286;disabledVehicle;Active
2023-09-03 14:57:03.004262-05:00;56.8;update;335285;disabledVehicle;Unresolved
2023-09-03 14:57:03.004262-05:00;56.8;new;335285;disabledVehicle;Unresolved
2023-09-03 14:57:03.004262-05:00;56.8;update;335285;disabledVehicle;Unresolved
2023-09-03 14:52:09.115086-05:00;56.8;new;335285;disabledVehicle;Active
2023-09-03 14:52:09.115086-05:00;56.8;update;335285;disabledVehicle;Active
2023-09-03 14:52:09.115086-05:00;56.8;update;335285;disabledVehicle;Active
2023-09-03 14:52:09.115086-05:00;56.8;update;335285;disabledVehicle;Active
2023-09-03 13:13:59.623112-05:00;67.8;update;335273;disabledVehicle;Unresolved
2023-09-03 13:13:59.623112-05:00;67.8;update;335273;disabledVehicle;Unresolved
2023-09-03 13:13:59.623112-05:00;67.8;update;335273;disabledVehicle;Unresolved
2023-09-03 13:11:25.167049-05:00;57.8;new;335273;disabledVehicle;Active
2023-09-03 13:11:25.167049-05:00;67.8;update;335273;disabledVehicle;Active
2023-09-03 13:11:25.167049-05:00;67.8;update;335273;disabledVehicle;Active
2023-09-03 13:11:25.167049-05:00;67.8;update;335273;disabledVehicle;Active
2023-09-03 13:11:25.167049-05:00;67.8;update;335273;disabledVehicle;Active
2023-09-03 12:00:00.772911-05:00;64.0;closed;335249;incident;Closed
2023-09-03 08:28:00.313533-05:00;64.0;new;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
2023-09-03 08:28:00.313533-05:00;64.0;update;335249;incident;Active
