event_update_time;milemarker;event_update_type;event_id;classification;status
2023-12-07 17:03:56.213486-06:00;69.2;closed;347430;disabledVehicle;Closed
2023-12-07 16:59:33.181876-06:00;69.2;new;347430;disabledVehicle;Active
2023-12-07 16:59:33.181876-06:00;69.2;update;347430;disabledVehicle;Active
2023-12-07 16:59:33.181876-06:00;69.2;update;347430;disabledVehicle;Active
2023-12-07 16:59:33.181876-06:00;69.2;update;347430;disabledVehicle;Active
2023-12-07 16:59:33.181876-06:00;69.2;update;347430;disabledVehicle;Active
2023-12-07 16:59:33.181876-06:00;69.2;update;347430;disabledVehicle;Active
2023-12-07 16:59:33.181876-06:00;69.2;update;347430;disabledVehicle;Active
2023-12-07 12:17:26.905795-06:00;59.2;closed;347384;disabledVehicle;Closed
2023-12-07 11:40:57.838094-06:00;59.2;new;347384;disabledVehicle;Active
2023-12-07 11:40:57.838094-06:00;59.2;update;347384;disabledVehicle;Active
2023-12-07 11:40:57.838094-06:00;59.2;update;347384;disabledVehicle;Active
2023-12-07 11:40:57.838094-06:00;59.2;update;347384;disabledVehicle;Active
2023-12-07 11:40:57.838094-06:00;59.2;update;347384;disabledVehicle;Active
2023-12-07 11:40:57.838094-06:00;59.2;update;347384;disabledVehicle;Active
2023-12-07 11:40:57.838094-06:00;59.2;update;347384;disabledVehicle;Active
2023-12-07 06:34:31.810931-06:00;56.2;closed;347332;incident;Closed
2023-12-07 06:22:29.802654-06:00;56.2;new;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
2023-12-07 06:22:29.802654-06:00;56.2;update;347332;incident;Active
