event_update_time;milemarker;event_update_type;event_id;classification;status
2024-01-13 22:00:39.063892-06:00;54.6;closed;351520;disabledVehicle;Closed
2024-01-13 21:58:34.437187-06:00;54.6;new;351520;disabledVehicle;Active
2024-01-13 21:58:34.437187-06:00;54.6;update;351520;disabledVehicle;Active
2024-01-13 21:58:34.437187-06:00;54.6;update;351520;disabledVehicle;Active
2024-01-13 21:58:34.437187-06:00;54.6;update;351520;disabledVehicle;Active
2024-01-13 21:58:34.437187-06:00;54.6;update;351520;disabledVehicle;Active
2024-01-13 21:58:34.437187-06:00;54.6;update;351520;disabledVehicle;Active
2024-01-13 18:19:44.178516-06:00;61.8;update;351504;disabledVehicle;Unresolved
2024-01-13 18:19:44.178516-06:00;61.8;update;351504;disabledVehicle;Unresolved
2024-01-13 18:19:44.178516-06:00;61.8;update;351504;disabledVehicle;Unresolved
2024-01-13 18:13:49.426560-06:00;61.8;new;351504;disabledVehicle;Active
2024-01-13 18:13:49.426560-06:00;61.8;update;351504;disabledVehicle;Active
2024-01-13 18:13:49.426560-06:00;61.8;update;351504;disabledVehicle;Active
2024-01-13 18:13:49.426560-06:00;61.8;update;351504;disabledVehicle;Active
2024-01-13 18:13:49.426560-06:00;61.8;update;351504;disabledVehicle;Active
2024-01-13 17:13:02.727377-06:00;63.0;update;351496;disabledVehicle;Unresolved
2024-01-13 17:13:02.727377-06:00;63.0;update;351496;disabledVehicle;Unresolved
2024-01-13 17:13:02.727377-06:00;63.0;update;351496;disabledVehicle;Unresolved
2024-01-13 17:02:35.867779-06:00;63.0;new;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 17:02:35.867779-06:00;63.0;update;351496;disabledVehicle;Active
2024-01-13 16:00:25.012241-06:00;62.0;closed;351480;disabledVehicle;Closed
2024-01-13 15:59:14.985780-06:00;62.0;new;351480;disabledVehicle;Active
2024-01-13 15:59:14.985780-06:00;62.0;update;351480;disabledVehicle;Active
2024-01-13 13:12:14.006815-06:00;66.4;closed;351464;disabledVehicle;Closed
2024-01-13 13:01:04.061552-06:00;66.4;new;351464;disabledVehicle;Active
2024-01-13 13:01:04.061552-06:00;66.4;update;351464;disabledVehicle;Active
2024-01-13 13:01:04.061552-06:00;66.4;update;351464;disabledVehicle;Active
2024-01-13 13:01:04.061552-06:00;66.4;update;351464;disabledVehicle;Active
2024-01-13 13:01:04.061552-06:00;66.4;update;351464;disabledVehicle;Active
2024-01-13 13:01:04.061552-06:00;66.4;update;351464;disabledVehicle;Active
2024-01-13 13:01:04.061552-06:00;66.4;update;351464;disabledVehicle;Active
2024-01-13 13:01:04.061552-06:00;66.4;update;351464;disabledVehicle;Active
2024-01-13 10:04:20.014826-06:00;63.2;closed;351436;disabledVehicle;Closed
2024-01-13 10:01:47.176465-06:00;63.2;update;351436;disabledVehicle;Active
2024-01-13 10:01:47.176465-06:00;63.2;update;351436;disabledVehicle;Active
2024-01-13 10:01:47.176465-06:00;63.2;update;351436;disabledVehicle;Active
2024-01-13 10:01:47.176465-06:00;63.2;update;351436;disabledVehicle;Active
2024-01-13 10:01:47.176465-06:00;63.2;update;351436;disabledVehicle;Active
