event_update_time;milemarker;event_update_type;event_id;classification;status
2023-07-02 21:13:23.113643-05:00;57.0;closed;326370;incident;Closed
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;new;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 19:35:06.631792-05:00;57.0;update;326370;incident;Active
2023-07-02 17:26:12.570729-05:00;54.8;closed;326346;incident;Closed
2023-07-02 17:26:12.570729-05:00;54.8;new;326346;incident;Closed
2023-07-02 16:44:16.397262-05:00;54.8;new;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:44:16.397262-05:00;54.8;update;326346;incident;Active
2023-07-02 16:01:46.377134-05:00;57.0;closed;326320;incident;Closed
2023-07-02 14:15:38.859896-05:00;57.0;new;326320;incident;Active
2023-07-02 14:15:38.859896-05:00;57.0;update;326320;incident;Active
2023-07-02 14:15:38.859896-05:00;57.0;update;326320;incident;Active
2023-07-02 14:15:38.859896-05:00;57.0;update;326320;incident;Active
2023-07-02 14:15:38.859896-05:00;57.0;update;326320;incident;Active
2023-07-02 14:15:38.859896-05:00;57.0;update;326320;incident;Active
2023-07-02 14:15:38.859896-05:00;57.0;update;326320;incident;Active
