event_update_time;milemarker;event_update_type;event_id;classification;status
2024-01-11 22:58:05.481987-06:00;55.6;closed;351301;other;Closed
2024-01-11 22:46:31.917484-06:00;55.6;new;351301;other;Active
2024-01-11 22:46:31.917484-06:00;55.6;update;351301;other;Active
2024-01-11 22:46:31.917484-06:00;55.6;update;351301;other;Active
2024-01-11 22:46:31.917484-06:00;55.6;update;351301;other;Active
2024-01-11 22:46:31.917484-06:00;55.6;update;351301;other;Active
2024-01-11 22:46:31.917484-06:00;55.6;update;351301;other;Active
2024-01-11 16:14:55.968075-06:00;54.2;closed;351189;abandonedVehicle;Closed
2024-01-11 13:42:14.304557-06:00;54.2;update;351189;disabledVehicle;Unresolved
2024-01-11 13:42:14.304557-06:00;54.2;update;351189;abandonedVehicle;Unresolved
2024-01-11 13:42:14.304557-06:00;54.2;update;351189;abandonedVehicle;Unresolved
2024-01-11 13:42:14.304557-06:00;54.2;update;351189;abandonedVehicle;Unresolved
2024-01-11 13:40:06.954348-06:00;54.2;update;351189;disabledVehicle;Active
2024-01-11 13:40:06.954348-06:00;54.2;update;351189;disabledVehicle;Active
2024-01-11 13:03:34.136177-06:00;54.6;closed;351236;disabledVehicle;Closed
2024-01-11 13:02:46.477793-06:00;54.6;new;351236;disabledVehicle;Active
2024-01-11 12:46:45.211471-06:00;55.4;closed;351174;abandonedVehicle;Closed
2024-01-11 11:19:07.147933-06:00;54.4;closed;351228;incident;Closed
2024-01-11 11:12:00.117313-06:00;54.4;new;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 11:12:00.117313-06:00;54.4;update;351228;incident;Active
2024-01-11 09:40:06.472165-06:00;68.0;closed;351156;disabledVehicle;Closed
2024-01-11 09:40:06.440914-06:00;64.0;closed;351216;disabledVehicle;Closed
2024-01-11 09:35:43.017202-06:00;55.8;closed;351129;abandonedVehicle;Closed
2024-01-11 09:27:03.193884-06:00;64.0;update;351216;disabledVehicle;Unresolved
2024-01-11 09:27:03.193884-06:00;64.0;update;351216;disabledVehicle;Unresolved
