event_update_time;milemarker;event_update_type;event_id;classification;status
2024-02-06 21:54:25.032252-06:00;58.8;closed;354885;construction;Closed
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;new;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 19:52:24.202482-06:00;58.8;update;354885;construction;Active
2024-02-06 14:27:50.395041-06:00;67.2;closed;354839;abandonedVehicle;Closed
2024-02-06 12:14:14.651012-06:00;67.2;update;354839;abandonedVehicle;Unresolved
2024-02-06 12:14:14.651012-06:00;67.2;update;354839;abandonedVehicle;Unresolved
2024-02-06 12:14:14.651012-06:00;67.2;update;354839;abandonedVehicle;Unresolved
2024-02-06 12:11:56.955575-06:00;67.2;new;354839;abandonedVehicle;Active
2024-02-06 12:11:56.955575-06:00;67.2;update;354839;abandonedVehicle;Active
2024-02-06 12:11:56.955575-06:00;67.2;update;354839;abandonedVehicle;Active
2024-02-06 12:11:56.955575-06:00;67.2;update;354839;abandonedVehicle;Active
2024-02-06 08:19:00.453524-06:00;65.6;closed;354810;disabledVehicle;Closed
2024-02-06 08:09:28.367596-06:00;65.2;new;354810;disabledVehicle;Active
2024-02-06 08:09:28.367596-06:00;65.6;update;354810;disabledVehicle;Active
2024-02-06 08:09:28.367596-06:00;65.6;update;354810;disabledVehicle;Active
2024-02-06 08:09:28.367596-06:00;65.6;update;354810;disabledVehicle;Active
2024-02-06 08:09:28.367596-06:00;65.6;update;354810;disabledVehicle;Active
2024-02-06 08:09:28.367596-06:00;65.6;update;354810;disabledVehicle;Active
2024-02-06 08:09:28.367596-06:00;65.6;update;354810;disabledVehicle;Active
2024-02-06 08:09:28.367596-06:00;65.6;update;354810;disabledVehicle;Active
2024-02-06 08:02:55.259158-06:00;63.6;closed;354795;incident;Closed
2024-02-06 06:47:01.057477-06:00;63.6;new;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-06 06:47:01.057477-06:00;63.6;update;354795;incident;Active
2024-02-05 23:02:10.336972-06:00;56.0;closed;354770;construction;Closed
2024-02-05 23:02:10.336972-06:00;56.0;new;354770;construction;Closed
